HR,acc_x,acc_y,acc_z,label
67.62,55.0,19.0,22.0,1
67.62,56.0,19.0,24.0,1
67.63,56.0,19.0,23.0,1
67.65,56.0,19.0,23.0,1
67.67,56.0,18.0,23.0,1
67.68,56.0,19.0,23.0,1
67.7,57.0,18.0,23.0,1
67.72,55.0,19.0,23.0,1
67.75,57.0,19.0,23.0,1
67.78,56.0,18.0,23.0,1
67.83,56.0,18.0,23.0,1
67.92,56.0,19.0,24.0,1
68.07,56.0,18.0,23.0,1
68.28,56.0,18.0,23.0,1
68.48,56.0,19.0,23.0,1
68.7,56.0,18.0,23.0,1
68.9,56.0,19.0,23.0,1
69.1,56.0,19.0,23.0,1
69.28,57.0,18.0,23.0,1
69.45,56.0,18.0,23.0,1
69.6,56.0,18.0,23.0,1
69.75,56.0,18.0,22.0,1
69.87,56.0,18.0,23.0,1
70.03,57.0,18.0,23.0,1
70.22,56.0,18.0,23.0,1
70.25,56.0,18.0,23.0,1
70.3,56.0,18.0,24.0,1
70.3,30.0,6.0,49.0,1
70.35,7.0,15.0,68.0,1
70.35,64.0,-2.0,1.0,1
70.32,68.0,4.0,-4.0,1
70.32,58.0,18.0,19.0,1
70.52,57.0,18.0,18.0,1
70.83,58.0,18.0,18.0,1
71.13,58.0,17.0,18.0,1
71.42,58.0,17.0,18.0,1
71.75,58.0,17.0,19.0,1
72.13,58.0,17.0,19.0,1
72.4,58.0,17.0,19.0,1
72.37,58.0,17.0,18.0,1
72.33,58.0,17.0,19.0,1
72.33,58.0,17.0,18.0,1
72.35,58.0,17.0,19.0,1
72.4,61.0,9.0,22.0,1
72.48,15.0,11.0,59.0,1
72.58,14.0,11.0,56.0,1
72.68,64.0,17.0,11.0,1
72.77,14.0,12.0,55.0,1
72.83,20.0,9.0,60.0,1
72.9,19.0,13.0,58.0,1
72.95,20.0,6.0,53.0,1
73.0,0.0,11.0,59.0,1
73.05,54.0,-3.0,16.0,1
73.07,36.0,25.0,16.0,1
73.07,63.0,21.0,21.0,1
73.07,55.0,26.0,18.0,1
73.07,53.0,24.0,26.0,1
73.05,55.0,24.0,22.0,1
73.02,55.0,24.0,22.0,1
73.22,55.0,23.0,22.0,1
73.42,54.0,24.0,22.0,1
73.57,55.0,23.0,22.0,1
73.62,55.0,23.0,22.0,1
73.7,54.0,24.0,22.0,1
73.67,54.0,23.0,22.0,1
73.68,55.0,23.0,22.0,1
73.67,55.0,23.0,22.0,1
73.65,55.0,23.0,22.0,1
73.62,55.0,23.0,22.0,1
73.58,55.0,24.0,22.0,1
73.53,55.0,24.0,22.0,1
73.5,54.0,24.0,22.0,1
73.47,55.0,24.0,23.0,1
73.43,55.0,24.0,22.0,1
73.4,55.0,23.0,22.0,1
73.37,54.0,23.0,22.0,1
73.35,54.0,24.0,22.0,1
73.32,54.0,23.0,23.0,1
73.27,55.0,24.0,22.0,1
73.2,54.0,23.0,23.0,1
73.13,54.0,23.0,22.0,1
73.07,55.0,23.0,22.0,1
73.03,54.0,23.0,22.0,1
73.02,54.0,23.0,22.0,1
73.0,55.0,23.0,23.0,1
73.0,55.0,23.0,22.0,1
72.98,54.0,24.0,22.0,1
72.98,55.0,23.0,22.0,1
73.0,55.0,23.0,22.0,1
73.05,54.0,23.0,22.0,1
73.15,55.0,24.0,22.0,1
73.2,55.0,24.0,22.0,1
73.03,54.0,23.0,22.0,1
72.75,55.0,23.0,22.0,1
72.48,54.0,23.0,22.0,1
72.23,55.0,23.0,22.0,1
71.98,53.0,23.0,22.0,1
71.73,55.0,4.0,-48.0,1
71.52,48.0,-11.0,-32.0,1
71.58,57.0,11.0,-25.0,1
71.6,54.0,12.0,-31.0,1
71.62,54.0,11.0,-30.0,1
71.6,54.0,11.0,-30.0,1
71.57,54.0,11.0,-30.0,1
71.52,54.0,11.0,-30.0,1
71.45,55.0,11.0,-30.0,1
71.4,54.0,11.0,-30.0,1
71.27,55.0,11.0,-30.0,1
71.13,54.0,11.0,-30.0,1
71.03,55.0,11.0,-30.0,1
70.95,54.0,11.0,-30.0,1
70.9,55.0,11.0,-30.0,1
70.87,54.0,11.0,-30.0,1
70.83,54.0,11.0,-30.0,1
70.83,54.0,11.0,-30.0,1
70.83,54.0,11.0,-30.0,1
70.83,54.0,11.0,-30.0,1
70.85,54.0,11.0,-30.0,1
70.87,54.0,11.0,-30.0,1
70.63,54.0,11.0,-30.0,1
70.42,54.0,11.0,-30.0,1
70.22,55.0,11.0,-30.0,1
70.1,54.0,11.0,-30.0,1
69.97,54.0,11.0,-30.0,1
69.95,54.0,11.0,-30.0,1
69.9,54.0,11.0,-30.0,1
69.88,54.0,11.0,-30.0,1
69.87,54.0,11.0,-30.0,1
69.88,54.0,11.0,-30.0,1
69.92,54.0,11.0,-30.0,1
69.95,54.0,11.0,-30.0,1
69.97,54.0,11.0,-30.0,1
69.98,54.0,11.0,-31.0,1
70.0,54.0,11.0,-31.0,1
70.02,54.0,11.0,-31.0,1
70.03,54.0,11.0,-31.0,1
70.05,54.0,11.0,-31.0,1
70.08,54.0,11.0,-31.0,1
70.1,54.0,11.0,-31.0,1
70.15,54.0,11.0,-31.0,1
70.2,51.0,3.0,-40.0,1
70.23,57.0,20.0,26.0,1
70.25,50.0,26.0,31.0,1
70.28,52.0,22.0,31.0,1
70.32,52.0,21.0,30.0,1
70.38,61.0,12.0,9.0,1
70.48,55.0,9.0,-18.0,1
70.62,62.0,6.0,-10.0,1
70.73,60.0,10.0,-22.0,1
70.87,63.0,15.0,-26.0,1
70.95,37.0,39.0,30.0,1
70.95,46.0,35.0,28.0,1
70.93,45.0,36.0,27.0,1
70.93,45.0,36.0,27.0,1
70.93,45.0,35.0,27.0,1
70.92,46.0,35.0,27.0,1
70.9,45.0,35.0,27.0,1
70.88,45.0,35.0,26.0,1
70.85,46.0,35.0,27.0,1
70.82,46.0,35.0,27.0,1
70.82,46.0,35.0,27.0,1
70.83,48.0,32.0,33.0,1
70.85,49.0,29.0,24.0,1
70.85,28.0,29.0,27.0,1
70.82,49.0,27.0,29.0,1
70.78,49.0,27.0,28.0,1
70.73,50.0,27.0,29.0,1
70.73,48.0,29.0,28.0,1
70.68,50.0,28.0,31.0,1
70.6,54.0,27.0,29.0,1
70.5,53.0,28.0,20.0,1
70.38,52.0,29.0,23.0,1
70.23,52.0,28.0,22.0,1
70.12,52.0,28.0,23.0,1
70.0,42.0,29.0,32.0,1
69.88,49.0,27.0,29.0,1
69.77,51.0,26.0,30.0,1
69.63,51.0,26.0,28.0,1
69.53,50.0,28.0,28.0,1
69.43,48.0,28.0,31.0,1
69.4,51.0,29.0,22.0,1
69.35,60.0,26.0,6.0,1
69.3,58.0,25.0,5.0,1
69.23,58.0,25.0,6.0,1
69.15,58.0,25.0,5.0,1
69.05,58.0,25.0,5.0,1
68.97,58.0,25.0,6.0,1
68.88,58.0,25.0,5.0,1
68.88,58.0,25.0,6.0,1
68.93,58.0,25.0,6.0,1
68.98,59.0,25.0,5.0,1
69.03,58.0,25.0,6.0,1
69.07,58.0,25.0,6.0,1
69.08,58.0,25.0,6.0,1
69.08,58.0,26.0,6.0,1
69.08,58.0,25.0,6.0,1
69.07,58.0,25.0,6.0,1
69.03,58.0,25.0,6.0,1
69.02,58.0,25.0,6.0,1
68.97,50.0,23.0,35.0,1
68.92,50.0,29.0,34.0,1
68.87,44.0,31.0,34.0,1
68.88,44.0,27.0,34.0,1
68.82,55.0,25.0,21.0,1
68.82,54.0,24.0,21.0,1
68.77,55.0,24.0,21.0,1
68.7,54.0,25.0,20.0,1
68.6,55.0,25.0,21.0,1
68.48,52.0,28.0,23.0,1
68.33,51.0,29.0,23.0,1
68.2,51.0,29.0,24.0,1
68.17,51.0,29.0,24.0,1
68.2,51.0,30.0,23.0,1
68.1,51.0,29.0,23.0,1
68.1,52.0,29.0,23.0,1
68.12,51.0,30.0,24.0,1
68.15,51.0,30.0,23.0,1
68.17,36.0,32.0,38.0,1
68.18,48.0,30.0,30.0,1
68.2,50.0,28.0,28.0,1
68.2,48.0,27.0,32.0,1
68.17,55.0,24.0,19.0,1
68.13,56.0,25.0,17.0,1
68.08,56.0,25.0,17.0,1
68.05,56.0,24.0,17.0,1
68.0,56.0,25.0,17.0,1
67.93,56.0,25.0,17.0,1
67.92,55.0,25.0,17.0,1
67.95,56.0,25.0,17.0,1
67.97,56.0,25.0,17.0,1
68.02,55.0,24.0,17.0,1
68.12,56.0,24.0,17.0,1
68.25,56.0,25.0,17.0,1
68.37,56.0,25.0,17.0,1
68.47,56.0,25.0,17.0,1
68.58,55.0,25.0,17.0,1
68.68,56.0,25.0,18.0,1
68.78,56.0,25.0,17.0,1
68.87,56.0,25.0,17.0,1
68.93,56.0,25.0,17.0,1
68.93,53.0,25.0,25.0,1
68.97,54.0,25.0,21.0,1
68.98,55.0,25.0,20.0,1
69.0,54.0,25.0,20.0,1
69.05,55.0,25.0,20.0,1
69.08,54.0,26.0,20.0,1
69.12,53.0,25.0,25.0,1
69.13,54.0,25.0,21.0,1
69.07,53.0,25.0,22.0,1
68.92,53.0,25.0,22.0,1
68.77,54.0,25.0,23.0,1
68.62,53.0,26.0,21.0,1
68.48,53.0,26.0,22.0,1
68.38,54.0,25.0,22.0,1
68.3,54.0,26.0,21.0,1
68.23,53.0,25.0,21.0,1
68.2,54.0,25.0,22.0,1
68.18,53.0,25.0,22.0,1
68.15,53.0,26.0,22.0,1
68.13,54.0,26.0,22.0,1
68.12,54.0,25.0,23.0,1
68.12,54.0,26.0,23.0,1
68.05,54.0,26.0,21.0,1
68.03,54.0,26.0,22.0,1
67.97,53.0,26.0,21.0,1
67.93,53.0,26.0,22.0,1
67.92,54.0,26.0,21.0,1
67.9,54.0,26.0,21.0,1
67.93,54.0,26.0,21.0,1
68.03,54.0,26.0,21.0,1
68.17,54.0,26.0,21.0,1
68.28,54.0,26.0,21.0,1
68.37,54.0,26.0,21.0,1
68.55,54.0,26.0,21.0,1
68.65,54.0,26.0,22.0,1
68.73,54.0,26.0,21.0,1
68.78,54.0,26.0,21.0,1
68.85,54.0,26.0,21.0,1
68.92,54.0,26.0,21.0,1
68.95,54.0,26.0,21.0,1
68.98,54.0,26.0,21.0,1
69.02,54.0,26.0,21.0,1
69.05,54.0,26.0,21.0,1
69.1,60.0,24.0,-15.0,1
69.15,57.0,23.0,-17.0,1
69.22,57.0,23.0,-17.0,1
69.27,56.0,23.0,-17.0,1
69.3,55.0,22.0,-19.0,1
69.35,24.0,20.0,-45.0,1
69.4,38.0,15.0,-49.0,1
69.43,40.0,13.0,-47.0,1
69.42,41.0,13.0,-47.0,1
69.38,40.0,13.0,-47.0,1
69.38,39.0,14.0,-47.0,1
69.4,40.0,13.0,-47.0,1
69.37,40.0,13.0,-47.0,1
69.35,40.0,14.0,-47.0,1
69.35,40.0,13.0,-47.0,1
69.35,40.0,14.0,-46.0,1
69.37,40.0,13.0,-47.0,1
69.38,41.0,13.0,-47.0,1
69.37,40.0,14.0,-47.0,1
69.37,41.0,14.0,-47.0,1
69.37,41.0,13.0,-47.0,1
69.37,41.0,13.0,-46.0,1
69.38,41.0,14.0,-46.0,1
69.38,41.0,13.0,-47.0,1
69.4,41.0,13.0,-46.0,1
69.42,41.0,13.0,-47.0,1
69.45,41.0,13.0,-46.0,1
69.48,41.0,13.0,-46.0,1
69.52,41.0,13.0,-46.0,1
69.55,41.0,13.0,-46.0,1
69.55,41.0,13.0,-46.0,1
69.55,41.0,13.0,-46.0,1
69.53,41.0,13.0,-47.0,1
69.52,41.0,13.0,-46.0,1
69.5,41.0,13.0,-46.0,1
69.5,41.0,13.0,-46.0,1
69.5,41.0,13.0,-46.0,1
69.5,42.0,13.0,-46.0,1
69.53,41.0,13.0,-45.0,1
69.57,41.0,13.0,-45.0,1
69.62,42.0,13.0,-45.0,1
69.68,42.0,13.0,-45.0,1
69.73,42.0,13.0,-45.0,1
69.78,41.0,13.0,-45.0,1
69.83,42.0,13.0,-45.0,1
69.85,42.0,13.0,-45.0,1
69.82,42.0,13.0,-45.0,1
69.77,42.0,13.0,-46.0,1
69.75,42.0,13.0,-45.0,1
69.75,42.0,13.0,-45.0,1
69.77,42.0,13.0,-45.0,1
69.77,42.0,13.0,-45.0,1
69.75,42.0,13.0,-45.0,1
69.73,42.0,13.0,-45.0,1
69.7,42.0,13.0,-45.0,1
69.68,42.0,13.0,-45.0,1
69.7,42.0,13.0,-45.0,1
69.68,42.0,13.0,-45.0,1
69.65,42.0,13.0,-45.0,1
69.6,42.0,13.0,-45.0,1
69.53,42.0,13.0,-45.0,1
69.45,41.0,13.0,-45.0,1
69.37,42.0,13.0,-45.0,1
69.3,43.0,14.0,-45.0,1
69.22,43.0,14.0,-44.0,1
69.12,43.0,14.0,-44.0,1
69.07,43.0,14.0,-44.0,1
69.02,43.0,14.0,-44.0,1
68.97,43.0,14.0,-44.0,1
68.93,43.0,14.0,-44.0,1
68.9,43.0,14.0,-44.0,1
68.87,43.0,13.0,-44.0,1
68.9,43.0,14.0,-44.0,1
68.93,43.0,13.0,-44.0,1
68.98,43.0,14.0,-44.0,1
69.02,43.0,14.0,-45.0,1
69.05,43.0,14.0,-44.0,1
69.07,43.0,13.0,-44.0,1
69.1,43.0,13.0,-44.0,1
69.13,43.0,14.0,-45.0,1
69.17,42.0,13.0,-44.0,1
69.2,43.0,14.0,-44.0,1
69.23,43.0,14.0,-44.0,1
69.27,43.0,14.0,-44.0,1
69.32,43.0,14.0,-45.0,1
69.37,43.0,13.0,-45.0,1
69.42,43.0,14.0,-44.0,1
69.45,43.0,13.0,-44.0,1
69.48,43.0,14.0,-44.0,1
69.5,43.0,14.0,-44.0,1
69.55,42.0,14.0,-45.0,1
69.6,43.0,13.0,-45.0,1
69.65,43.0,14.0,-44.0,1
69.7,43.0,14.0,-45.0,1
69.75,43.0,13.0,-45.0,1
69.8,43.0,13.0,-44.0,1
69.85,43.0,14.0,-44.0,1
69.92,43.0,13.0,-44.0,1
69.95,42.0,14.0,-44.0,1
69.98,43.0,13.0,-44.0,1
70.0,43.0,14.0,-44.0,1
70.02,42.0,14.0,-44.0,1
70.02,43.0,13.0,-44.0,1
70.0,42.0,13.0,-44.0,1
69.98,43.0,14.0,-45.0,1
69.95,43.0,14.0,-45.0,1
69.92,42.0,14.0,-44.0,1
69.87,43.0,14.0,-44.0,1
69.8,43.0,14.0,-44.0,1
69.72,43.0,13.0,-44.0,1
69.62,42.0,18.0,-44.0,1
69.52,53.0,25.0,-25.0,1
69.42,49.0,23.0,-33.0,1
69.33,50.0,24.0,-30.0,1
69.25,46.0,23.0,-36.0,1
69.17,47.0,23.0,-36.0,1
69.07,47.0,22.0,-36.0,1
69.0,47.0,23.0,-36.0,1
68.95,47.0,22.0,-36.0,1
68.93,47.0,22.0,-37.0,1
68.97,47.0,21.0,-36.0,1
69.03,47.0,22.0,-36.0,1
69.12,46.0,22.0,-37.0,1
69.22,46.0,22.0,-36.0,1
69.32,47.0,21.0,-37.0,1
69.42,47.0,21.0,-37.0,1
69.47,47.0,21.0,-37.0,1
69.48,47.0,21.0,-37.0,1
69.48,47.0,21.0,-37.0,1
69.47,47.0,21.0,-37.0,1
69.45,47.0,21.0,-37.0,1
69.43,47.0,21.0,-37.0,1
69.42,47.0,21.0,-36.0,1
69.4,47.0,21.0,-37.0,1
69.37,47.0,21.0,-37.0,1
69.35,47.0,20.0,-37.0,1
69.32,47.0,20.0,-37.0,1
69.3,50.0,22.0,-34.0,1
69.27,49.0,21.0,-33.0,1
69.22,49.0,20.0,-35.0,1
69.17,48.0,20.0,-35.0,1
69.12,49.0,21.0,-35.0,1
69.1,49.0,20.0,-35.0,1
69.1,48.0,20.0,-35.0,1
69.08,49.0,20.0,-35.0,1
69.07,49.0,20.0,-35.0,1
69.05,48.0,20.0,-35.0,1
69.03,49.0,20.0,-35.0,1
69.03,49.0,20.0,-35.0,1
69.05,49.0,20.0,-35.0,1
69.03,49.0,20.0,-35.0,1
69.02,49.0,20.0,-35.0,1
68.98,50.0,20.0,-36.0,1
68.93,54.0,7.0,-6.0,1
68.88,53.0,6.0,-29.0,1
68.87,56.0,9.0,18.0,1
68.85,44.0,1.0,-41.0,1
68.8,35.0,-2.0,-52.0,1
68.77,39.0,-1.0,-49.0,1
68.75,52.0,13.0,-20.0,1
68.72,55.0,22.0,14.0,1
68.67,58.0,19.0,-6.0,1
68.62,50.0,13.0,28.0,1
68.55,51.0,17.0,35.0,1
68.47,49.0,17.0,34.0,1
68.42,71.0,-5.0,-19.0,1
68.4,46.0,23.0,-10.0,1
68.4,49.0,23.0,-45.0,1
68.37,51.0,16.0,-41.0,1
68.33,45.0,30.0,-24.0,1
68.32,57.0,25.0,-2.0,1
68.33,57.0,24.0,-4.0,1
68.38,58.0,27.0,-2.0,1
68.4,58.0,26.0,-2.0,1
68.6,58.0,26.0,-3.0,1
68.78,58.0,26.0,-2.0,1
68.95,58.0,26.0,-3.0,1
69.12,57.0,26.0,-3.0,1
69.35,58.0,26.0,-3.0,1
69.55,58.0,26.0,-3.0,1
69.7,57.0,26.0,-4.0,1
69.7,58.0,26.0,-3.0,1
69.68,58.0,26.0,-3.0,1
69.68,58.0,26.0,-3.0,1
69.72,57.0,26.0,-3.0,1
69.77,58.0,26.0,-3.0,1
69.87,57.0,26.0,-3.0,1
69.98,57.0,26.0,-1.0,1
70.08,57.0,27.0,0.0,1
70.18,58.0,27.0,1.0,1
70.23,58.0,27.0,1.0,1
70.33,56.0,26.0,4.0,1
70.35,55.0,26.0,10.0,1
70.38,57.0,26.0,4.0,1
70.43,58.0,26.0,2.0,1
70.52,55.0,28.0,-7.0,1
70.65,56.0,27.0,-5.0,1
70.77,56.0,28.0,-4.0,1
70.9,56.0,29.0,-3.0,1
71.07,58.0,31.0,-2.0,1
71.15,50.0,25.0,15.0,1
71.17,58.0,25.0,5.0,1
71.12,57.0,25.0,10.0,1
71.03,50.0,27.0,1.0,1
70.95,58.0,27.0,8.0,1
70.83,58.0,26.0,8.0,1
70.73,57.0,26.0,9.0,1
70.67,58.0,26.0,1.0,1
70.62,58.0,26.0,-4.0,1
70.58,58.0,25.0,-7.0,1
70.58,58.0,25.0,-7.0,1
70.58,58.0,25.0,-7.0,1
70.62,58.0,25.0,-8.0,1
70.65,58.0,25.0,-7.0,1
70.68,58.0,25.0,-7.0,1
70.67,58.0,26.0,-7.0,1
70.63,58.0,26.0,-7.0,1
70.63,57.0,26.0,-7.0,1
70.62,57.0,26.0,-7.0,1
70.58,58.0,26.0,-7.0,1
70.58,58.0,26.0,-7.0,1
70.57,58.0,26.0,-7.0,1
70.57,57.0,26.0,-7.0,1
70.58,58.0,26.0,-7.0,1
70.6,58.0,26.0,-7.0,1
70.62,58.0,26.0,-7.0,1
70.6,58.0,26.0,-7.0,1
70.58,57.0,26.0,-7.0,1
70.6,57.0,26.0,-8.0,1
70.62,57.0,26.0,-7.0,1
70.65,57.0,26.0,-7.0,1
70.65,57.0,26.0,-7.0,1
70.63,57.0,25.0,-7.0,1
70.65,57.0,26.0,-8.0,1
70.52,58.0,26.0,-8.0,1
70.4,57.0,26.0,-8.0,1
70.32,58.0,26.0,-7.0,1
70.23,58.0,26.0,-7.0,1
70.08,58.0,26.0,-7.0,1
69.95,57.0,26.0,-8.0,1
69.83,58.0,26.0,-8.0,1
69.87,57.0,26.0,-7.0,1
69.92,58.0,26.0,-7.0,1
69.97,57.0,26.0,-8.0,1
70.0,58.0,26.0,-8.0,1
70.02,58.0,25.0,-8.0,1
69.98,58.0,25.0,-7.0,1
69.95,58.0,25.0,-6.0,1
69.95,59.0,24.0,-4.0,1
69.93,57.0,24.0,-2.0,1
69.95,58.0,24.0,-3.0,1
69.92,58.0,25.0,-3.0,1
69.97,58.0,25.0,-3.0,1
70.0,58.0,25.0,-3.0,1
70.03,58.0,25.0,-3.0,1
70.03,59.0,25.0,-3.0,1
69.97,58.0,25.0,-2.0,1
69.92,59.0,23.0,1.0,1
69.85,59.0,23.0,3.0,1
69.8,59.0,23.0,3.0,1
69.82,59.0,23.0,3.0,1
69.88,59.0,23.0,3.0,1
69.97,59.0,23.0,2.0,1
70.08,59.0,23.0,3.0,1
70.18,60.0,22.0,2.0,1
70.3,64.0,6.0,-3.0,1
70.37,34.0,18.0,30.0,1
70.42,6.0,16.0,60.0,1
70.4,11.0,14.0,62.0,1
70.42,20.0,16.0,58.0,1
70.33,15.0,12.0,60.0,1
70.32,16.0,12.0,61.0,1
70.27,15.0,12.0,60.0,1
70.2,17.0,12.0,60.0,1
70.13,17.0,12.0,59.0,1
70.08,65.0,7.0,-16.0,1
70.05,51.0,22.0,15.0,1
70.03,53.0,29.0,19.0,1
69.97,47.0,26.0,34.0,1
69.95,43.0,26.0,38.0,1
69.9,46.0,25.0,37.0,1
69.9,44.0,24.0,37.0,1
69.83,54.0,25.0,23.0,1
69.75,57.0,25.0,10.0,1
69.67,52.0,30.0,21.0,1
69.55,61.0,-1.0,32.0,1
69.43,55.0,15.0,-15.0,1
69.33,36.0,3.0,-42.0,1
69.3,48.0,11.0,-40.0,1
69.28,49.0,11.0,-39.0,1
69.23,48.0,12.0,-38.0,1
69.18,49.0,12.0,-38.0,1
69.17,49.0,12.0,-38.0,1
69.17,49.0,12.0,-38.0,1
69.15,49.0,12.0,-38.0,1
69.13,49.0,12.0,-38.0,1
69.05,49.0,12.0,-38.0,1
69.03,49.0,12.0,-38.0,1
69.02,49.0,12.0,-38.0,1
69.07,49.0,12.0,-37.0,1
69.15,49.0,12.0,-37.0,1
69.23,49.0,12.0,-37.0,1
69.28,49.0,12.0,-38.0,1
69.32,49.0,12.0,-38.0,1
69.35,49.0,12.0,-38.0,1
69.38,49.0,13.0,-38.0,1
69.42,49.0,12.0,-37.0,1
69.45,49.0,12.0,-37.0,1
69.45,49.0,12.0,-37.0,1
69.47,49.0,13.0,-37.0,1
69.48,49.0,13.0,-37.0,1
69.52,49.0,13.0,-37.0,1
69.53,49.0,13.0,-37.0,1
69.57,49.0,13.0,-38.0,1
69.58,49.0,12.0,-37.0,1
69.6,49.0,12.0,-38.0,1
69.67,49.0,13.0,-37.0,1
69.75,49.0,13.0,-38.0,1
69.85,49.0,12.0,-38.0,1
69.93,49.0,13.0,-37.0,1
70.05,49.0,12.0,-37.0,1
70.17,49.0,12.0,-37.0,1
70.32,49.0,13.0,-37.0,1
70.47,49.0,12.0,-37.0,1
70.63,49.0,13.0,-37.0,1
70.8,49.0,13.0,-38.0,1
71.0,49.0,12.0,-38.0,1
71.15,49.0,13.0,-38.0,1
71.35,49.0,13.0,-37.0,1
71.48,49.0,12.0,-38.0,1
71.68,49.0,13.0,-37.0,1
71.8,49.0,13.0,-37.0,1
71.92,49.0,13.0,-38.0,1
72.05,49.0,13.0,-37.0,1
72.18,49.0,13.0,-37.0,1
72.32,49.0,12.0,-38.0,1
72.45,49.0,13.0,-38.0,1
72.55,49.0,13.0,-38.0,1
72.68,49.0,13.0,-38.0,1
72.77,49.0,13.0,-38.0,1
72.85,49.0,13.0,-37.0,1
72.88,49.0,13.0,-37.0,1
72.98,49.0,13.0,-38.0,1
73.1,49.0,13.0,-37.0,1
73.23,49.0,12.0,-37.0,1
73.38,49.0,13.0,-37.0,1
73.53,47.0,12.0,-40.0,1
73.68,42.0,10.0,-46.0,1
73.77,43.0,10.0,-45.0,1
73.85,43.0,11.0,-44.0,1
73.95,44.0,11.0,-44.0,1
74.07,44.0,11.0,-44.0,1
74.13,44.0,11.0,-44.0,1
74.17,44.0,11.0,-44.0,1
74.18,44.0,11.0,-44.0,1
74.2,45.0,11.0,-44.0,1
74.28,44.0,11.0,-44.0,1
74.3,44.0,11.0,-43.0,1
74.32,45.0,11.0,-43.0,1
74.27,42.0,15.0,-46.0,1
74.18,45.0,14.0,-45.0,1
74.08,44.0,15.0,-43.0,1
73.98,44.0,15.0,-42.0,1
73.98,44.0,15.0,-42.0,1
73.98,44.0,16.0,-43.0,1
74.0,44.0,16.0,-42.0,1
74.03,44.0,15.0,-42.0,1
74.08,44.0,15.0,-42.0,1
74.15,45.0,15.0,-42.0,1
74.23,47.0,12.0,-41.0,1
74.3,30.0,21.0,37.0,1
74.32,8.0,15.0,60.0,1
74.35,67.0,5.0,-27.0,1
74.38,78.0,-3.0,18.0,1
74.48,67.0,6.0,0.0,1
74.58,61.0,14.0,10.0,1
74.68,36.0,23.0,-45.0,1
74.72,66.0,5.0,-5.0,1
74.78,66.0,5.0,29.0,1
74.87,30.0,29.0,32.0,1
74.9,62.0,-3.0,-10.0,1
74.9,55.0,-5.0,-32.0,1
74.88,63.0,-3.0,8.0,1
74.87,62.0,0.0,15.0,1
74.88,3.0,-4.0,63.0,1
74.95,58.0,-3.0,26.0,1
75.0,55.0,-2.0,37.0,1
75.07,45.0,-4.0,46.0,1
75.13,57.0,-1.0,20.0,1
75.22,58.0,-5.0,6.0,1
75.33,61.0,-5.0,15.0,1
75.42,60.0,-4.0,15.0,1
75.52,64.0,-2.0,8.0,1
75.6,65.0,2.0,4.0,1
75.65,60.0,-1.0,9.0,1
75.73,57.0,-4.0,23.0,1
75.82,61.0,-1.0,9.0,1
75.92,63.0,-1.0,6.0,1
76.02,51.0,-2.0,37.0,1
76.13,57.0,2.0,23.0,1
76.23,68.0,2.0,5.0,1
76.35,63.0,-1.0,-1.0,1
76.48,66.0,-1.0,-2.0,1
76.62,63.0,-1.0,-1.0,1
76.73,64.0,1.0,-1.0,1
76.87,63.0,0.0,3.0,1
77.05,59.0,0.0,12.0,1
77.23,73.0,-15.0,22.0,1
77.37,36.0,-14.0,60.0,1
77.47,19.0,-50.0,27.0,1
77.52,13.0,-50.0,1.0,1
77.57,21.0,-75.0,4.0,1
77.62,15.0,-76.0,18.0,0
77.62,22.0,-44.0,24.0,0
77.65,6.0,-60.0,-13.0,0
77.7,30.0,-53.0,18.0,0
77.73,26.0,-50.0,28.0,0
77.77,26.0,-53.0,24.0,0
77.78,22.0,-49.0,25.0,0
77.72,28.0,-13.0,47.0,0
77.75,41.0,20.0,28.0,0
77.8,33.0,9.0,56.0,0
77.9,57.0,2.0,-14.0,0
77.87,55.0,17.0,16.0,0
77.83,61.0,8.0,-14.0,0
77.77,65.0,5.0,-7.0,0
77.78,63.0,6.0,-2.0,0
77.77,63.0,6.0,1.0,0
77.73,64.0,7.0,0.0,0
77.7,65.0,1.0,-4.0,0
77.65,66.0,-1.0,-1.0,0
77.65,62.0,0.0,-3.0,0
77.67,64.0,0.0,-6.0,0
77.73,63.0,0.0,-6.0,0
77.72,63.0,0.0,-4.0,0
77.7,64.0,1.0,-6.0,0
77.72,64.0,0.0,-5.0,0
77.8,64.0,1.0,-5.0,0
77.87,64.0,1.0,-5.0,0
77.8,62.0,1.0,-4.0,0
77.78,63.0,1.0,-4.0,0
77.82,64.0,0.0,-3.0,0
77.85,63.0,0.0,0.0,0
77.82,64.0,1.0,-3.0,0
77.75,64.0,1.0,-2.0,0
77.65,64.0,0.0,-3.0,0
77.55,62.0,0.0,-2.0,0
77.48,64.0,1.0,-2.0,0
77.37,63.0,1.0,-4.0,0
77.25,64.0,1.0,-2.0,0
77.1,62.0,1.0,-1.0,0
76.98,64.0,1.0,-1.0,0
76.85,63.0,1.0,-1.0,0
76.72,64.0,1.0,0.0,0
76.6,64.0,2.0,-2.0,0
76.45,62.0,1.0,-1.0,0
76.28,64.0,1.0,-2.0,0
76.1,63.0,1.0,-1.0,0
75.95,65.0,1.0,-2.0,0
75.8,63.0,1.0,-2.0,0
75.68,64.0,0.0,2.0,0
75.55,61.0,2.0,3.0,0
75.38,63.0,1.0,0.0,0
75.17,63.0,0.0,2.0,0
74.97,65.0,1.0,1.0,0
74.77,65.0,1.0,1.0,0
74.48,64.0,2.0,0.0,0
74.18,64.0,1.0,-1.0,0
